"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"787471e9-5340-5095-802b-6847a8ae1181/t11","10. Ohngefehrg bis 10 Paar Canari-Vögelein, in billigem Preis, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,7,11,"1",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32888_0000/1886,2507,1467,223/full/0/default.jpg","","",,,,,,,,"saleoffer"
"787471e9-5340-5095-802b-6847a8ae1181/t12","11. Im Geißhof sind schöne dürre Zwetschen, süsse Aepfel-Schnitz und Kirschen zu haben.","N",1,32881,1780-01-06,7,12,"1",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32888_0000/1886,2730,1467,166/full/0/default.jpg","","",,,,,,,,"saleoffer"
"787471e9-5340-5095-802b-6847a8ae1181/t13","12. Beym Hirt von St. Alban sind gute Spanferckel zu haben.","N",1,32881,1780-01-06,7,13,"1",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32888_0000/1886,2896,1467,147/full/0/default.jpg","","",,,,,,,,"saleoffer"
"787471e9-5340-5095-802b-6847a8ae1181/t14","13. Ein sehr sauberer Rennschlitten, mit einem Kästlein, samt einem nach der neusten facon gemachten Geschirr, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,7,14,"1",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32888_0000/1886,3043,1467,309/full/0/default.jpg","","",,,,,,,,"saleoffer"
"787471e9-5340-5095-802b-6847a8ae1181/t15","14. Das Eisenwerck, zu neu-erfundenen sehr ökonomisch eingerichteten Stuben-Oefen, welche sehr vieles Holz ersparren, davon die Prob täglich in dem Roßhof zu sehen, und selbige zu haben sind.","N",1,32881,1780-01-06,7,15,"1",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32888_0000/1886,3352,1467,389/full/0/default.jpg","","",,,,,,,,"saleoffer"
"787471e9-5340-5095-802b-6847a8ae1181/t16","15. An der untern Klybeck, ist gutes Heü und Emdt à fl. 1. der Zentner zu haben, wenn man etliche Wägen mit einander nähme, wurde mans etwas wohlfeiler geben. Auch t suc sucht man einen Lehenmann; um einen Theil davon allda zu verfüttern.","N",1,32881,1780-01-06,7,16,"1",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32888_0000/1886,3741,1467,361/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/32889_0000/259,450,1491,156/full/0/default.jpg","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t1","16. Bey Hrn. C. A. Serini Buchhändler allhier an der Schiflände ist zu haben: Der kr. 15. Kinderfreund 15ter Theil, 8. Neujahrs-Geschenck fur Kinder ßro 1780. kr. 30. Gedichte und Philosophie eines Türcken von 8r Roßschweifen, 8. 779. kr. 40. Hofrath Schlossers Plan und Fragmente einer Weltgeschichte fürs Frauenzimmer, kr. 24. 8vo, 1780. Spenglers Anfangsgründe der Rechenkunst und Algebra, 8. 779. kr. 36. Atlas für die Jugend und alle Liebhaber der Geographie, hauptsächlich nach Büsching und Gatterer mit ag illuminirten Land kärtchen, neue durchaus verbesserte Auflage, 8. 1780. fl. 2. kr. 16. Kurzes Mahler-Lexicon, oder Vorberestung zur näheren Kenntniß alter kr. 30. und guter Gemählder, 8. 1779. Gothaer und Göttinger Sack-Kalender für 1780. mit Kupf. in deutsch und französischer Sprache, gebunden, fl. 1. kr. 20.","N",1,32881,1780-01-06,8,1,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/240,606,1510,1645/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t2","17. Etlich 30. Ellen 6 Viertel breites rystenes Haustuch, die Ell à 6 Batzen, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,2,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/245,2251,1505,244/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t3","18. Eine noch so viel als neue tannerne Kommoden, aus Mangel- Plazes, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,3,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/245,2495,1505,259/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t4","19. Ein Mannenstoß von Marter, verschiedene Frauenzimmer-Stösse von Krahwen, Caffen und Sammet, nebst einigen goldenen Hauben, bey Frau Ernst am Spittalsprung zu erfragen.","N",1,32881,1780-01-06,8,4,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/250,2754,1500,395/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t5","20. Ein sehr künstlich gearbeiteter Indianischer Parasoleil à 2 N. Ldor, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,8,5,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/254,3149,1496,230/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t6","21. In der Ort-Mühle in klein Basel sind gute Spanferckel zu haben.","N",1,32881,1780-01-06,8,6,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/254,3379,1496,127/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t7","22. Bey Hrn. Bauler an der untern Freyenstraß, sind frische füsse Bicking, grosse Häring und Olinen zu haben.","N",1,32881,1780-01-06,8,7,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/254,3506,1496,259/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t8","23. Bey Hrn. J. J. Flick, Buchhändler auf dem Fischmarckt allhier ist zu haben: Sammlung (vollständige) aller Kriegsschriftsteller der Griechen, sowol strategischen als taktischen Inhalts, aus dem Griechischen übersetzt und mit Anmerkungen erläutert, von Albrecht Hemr. Baumgartner, mit vielen Kupfern, gr. 4. 1779. fl. 3. Beschreibung einer neuerfundenen Hebmaschine, zum Ausrotten der Stöcke in Waldungen, 4. 1780. kr. 16. Hemmers Kern der deutschen Sprachkunst und Rechtschreibung, im Auszug, gr. 8. 780. kr. 40. Iböctens (J. L.) genannt Thompson, nöthigstes der englischen Phraseologie, nebst einer grammatikalischen Einleitung, 8. 1780. kr. 45. Anekdoten zu dem Leben Johannes V. ehemaligen Königs in Portugall, zur Kenntniß der Portugiesischen Nation, 8. 1780. kr. 20.","N",1,32881,1780-01-06,8,8,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/254,3765,1496,419/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/32889_0000/1754,445,1552,1176/full/0/default.jpg","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t10","24. Extra guter purer 74gerMargräfer-Wein, der Saum à 9 und ein halben NThlr. dito 78ger Idsteiner-Wein, der Saum à 14 HH. 10 ß. Vierling weis, bey Mstr. Lukas Grüllo dem Kuefer anzumelden.","N",1,32881,1780-01-06,8,9,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,1621,1552,386/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t11","25. Ein Schlitten worinn 4 a 6 Personen sitzen können, mit Juchten-Leder gefütert und schön gemahlt, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,10,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,2007,1552,312/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t12","26. Bey Frau Stehelin an der Spalen, sind aller Gattung Indiennes und Persiennes in billigem Prets zu haben.","N",1,32881,1780-01-06,8,11,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,2319,1552,235/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t13","27. Sieben Saum schöner rother 78ger Margräfer-Wein, à 16 B. der Saum, und 5 Saum 77ger weisser dito à 15 HH. der Saum, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,12,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,2554,1552,307/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t14","28. Schöne junge Federhündlein, gan; weisse und ganz braune von guter Art, in billigem Preis, im Berichthaus zierfragen.","N",1,32881,1780-01-06,8,13,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,2861,1552,211/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t15","29. Etliche junge Hündlein männl. und weibl. Art, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,14,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,3072,1552,188/full/0/default.jpg","","",,,,,,,,"saleoffer"
"12a3156e-7d44-5f3e-b361-d958211ce050/t16","Hingegen wird zu kaufen begehrt:","N",1,32881,1780-01-06,8,15,"2",TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,3260,1552,256/full/0/default.jpg","","",,,,,,,,"saledemand"
"12a3156e-7d44-5f3e-b361-d958211ce050/t17","1. Ein Kleid für einen 15jährigen Knaben, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,16,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,3516,1552,156/full/0/default.jpg","","",,,,,,,,"saledemand"
"12a3156e-7d44-5f3e-b361-d958211ce050/t18","2. Es sucht jemand eine noch gute und brauchbare Stegen-Gattern, in billigem Preis, leidet aber nicht langen Verzug, der Liebhaber ist im Berichthaus ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,8,17,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,3672,1552,390/full/0/default.jpg","","",,,,,,,,"saledemand"
"12a3156e-7d44-5f3e-b361-d958211ce050/t19","1. Män verlangt eine mittelgrosse gute eisene ne Geld-Cassa, der Liebhaber ist im Berichthaus zu erfragen.","N",1,32881,1780-01-06,8,18,"2",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32889_0000/1754,4062,1552,137/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/32890_0000/439,405,1507,164/full/0/default.jpg","",,,,,,,,"saledemand"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t1","4. Man verlangt eine parthey leere mäßige Sauerwasser-Krüg, der Liebhaber ist im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,1,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/424,569,1522,240/full/0/default.jpg","","",,,,,,,,"saledemand"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t2","5. Man begehrt einen Kinder-Schlitten für 2 a 3 Kinder darinn zu führen, und ein Schlitten, worauf man einen Chaisen-Kasten stellen kan, in Berichthaus ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,9,2,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/415,809,1531,410/full/0/default.jpg","","",,,,,,,,"saledemand"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t3","Es wird zum Ausleihen offerirt:","N",1,32881,1780-01-06,9,3,"3",TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/415,1219,1531,226/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t4","1. Ein Losament in der innern St. Alban- Vorstadt, von Stuben, Kuchin und übriger Gelegenheit mit angenehmer Aussicht, an stille und ehrbare Leut, auf Faßnacht zu beziehen, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,9,4,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/420,1445,1526,472/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t5","2. Einer der wolgelegensten Weibarsitzen in der St. Peters-Kirche, der 4te Sitz im 9ten Stuhl der Röstlein unterm Letner, in billigem Preis zu verleihen, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,9,5,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/415,1917,1531,385/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t6","3. Ein heiteres Losament, von Stuben, Kammern, Kuchin und Plaz zum Holz, alles aufeinem Boden, bey Mstr. Caspar Ott auf dem Heüberg zu erfragen.","N",1,32881,1780-01-06,9,6,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/439,2302,1507,313/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t7","4. Ein Losament 3 Stegen hoch, an der Freyenstraß für wenig und stille Leut ohne Kinder; und auch ein extra guter gewölbter Keller, worein ohngefehr 100 Saum Wein könnten gelegt werden, man könnte ohngefehr zu 30. Saumen Faß dazu geben, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,7,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/434,2615,1512,539/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t8","5. Ein Losament an der Rebgaß, gleich oder auf Faßnacht zu beziehen, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,8,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/439,3154,1507,226/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t9","6. Ein Losament von Stuben, Kammer und was der Augenschein zeigen wird, bey Hrn. Hersperger an der Steinen.","N",1,32881,1780-01-06,9,9,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/439,3380,1507,236/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t10","7. Ein schön heiter Losament für 1. oder 2. Personen ohne Kinder, auf Faßnacht oder Pfingsten zu beziehen, am Spalenberg, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,10,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/439,3616,1507,332/full/0/default.jpg","","",,,,,,,,"lendoffer"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t11","Kost, Information und Bedienungen werden angetragen und begehrt:","N",1,32881,1780-01-06,9,11,"3",TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,410,1514,337/full/0/default.jpg","","",,,,,,,,"labourinfo"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t12","1. Ein junger Mensch von braven Eltern, aus der Schweiz, der neben der deutschen auch die französische Sprache schreibt und redt, und eine saubere Handschrifft hat, wünschete allhiee die Handlung zu erlerneu, ohne Lehrgelde, dagegen wolte er sich zu einer 6 jährigen Lehrzeit verstehen, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,12,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,747,1514,626/full/0/default.jpg","","",,,,,,,,"labourinfo"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t13","2. Ein hiesiger Burger offerirt seine Dienste, E. E. Publiko, Unterweisung zu geben, im Lesen, Schreiben, Reehnen und in der Historie, wird sich der Billigkeit befleissen, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,13,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,1373,1514,380/full/0/default.jpg","","",,,,,,,,"labourinfo"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t14","3. Zu einem hiesigen Chirurgo, wird ein Knab von auswärtigen honetten Eltern in die Lehr begehrt, welcher säuberlich, arbeitsam und lehrbegierig ware, weil während seinen Lehrjahren demselben genugsame Beruffs-Geschäffte zu versprechen sind, die Conditionen wurde man nach denen Fähigkeiten des Knaben einrichten, als wovon das nähere durch das Berichthaus zu vernehmen.","N",1,32881,1780-01-06,9,14,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,1753,1514,780/full/0/default.jpg","","",,,,,,,,"labourinfo"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t15","4. Eine Weibsperson , die beutsch und französisch versteht, fristeren, nähen, stricken, waschen und glätten kan, sucht Dienst als Kinds - oder Stubenmagd, im Berichthaus zu erfragen:","N",1,32881,1780-01-06,9,15,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,2533,1514,385/full/0/default.jpg","","",,,,,,,,"labourinfo"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t16","5. Ein Mensch von Mömpelgard der schon hier gedient, sucht wieder Dienst als Kutscher oder Hausknecht, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,16,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,2918,1514,303/full/0/default.jpg","","",,,,,,,,"labourinfo"
"5c3aa2b7-07c2-567d-b6f4-7f9c3dbf7090/t17","6. Ein junger Mensch aus der reformierten Schwei; von circa 20 Jahren, der sich bis dahin der Schreibkunst und dem Zeichnen gewiedmet, und sich von nun an entschlossen hat die Handlung zu erlernen, wünschet in ein hiesiges Haus aufgenommen zu werden ; seine Treue, Fleiß und sehr schöne Handschrifft empfehlen ihne bestens, er würde sich bilige Propositionen gefallen lassen und könnte beliebigen Falls so gleich eintretten; er ist im Berichthaus zu erfragen.","N",1,32881,1780-01-06,9,17,"3",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32890_0000/1950,3221,1514,855/full/0/default.jpg","","",,,,,,,,"labourinfo"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t0","7. Ein Mensch aus dem Zürichbiet , der schon viel gedient, sucht als Hausknecht, Kutscher, auf Reisen oder andere Weise unterzukommen, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,10,1,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/288,451,1516,393/full/0/default.jpg","","",,,,,,,,"labourinfo"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t1","8. Eine gestandene Weibsperson sucht Dienst als Köchin, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,10,2,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/274,844,1530,159/full/0/default.jpg","","",,,,,,,,"labourinfo"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t2","9. Un jeune homme du Canton de Berne, Maitre de la langue frangoise; avant enore quelques heures vacantes, les offre en faveur des amateurs: I tiendra une Ecole pour la seunesse à un prix raisonnable, Pon pourra Kaddresser à Madame Rouprecht au Fauxbourg St. Jean.","N",1,32881,1780-01-06,10,3,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/283,1003,1521,537/full/0/default.jpg","","",,,,,,,,"labourinfo"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t3","Verlorne und gefundene Sachen:","N",1,32881,1780-01-06,10,4,"4",TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/283,1540,1521,235/full/0/default.jpg","","",,,,,,,,"lostandfoundheader"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t4","1. Am Neujahrs-Tag, ist von St. Jakob, in die Stadt, den Steinenberg hinunter, über den Barfüsserplaz, durch die Gerbergäßlein, bis in die Kuttelgaß, ein Brodtbüchlein von einer Magdt verloren worden; mit der Aufschrifft: Brodtbüchlein von St. Jakob Reinhard Bavier gegen Hrn. Gerichtsherr Munzinger 1779. da dasselbe niemand nüzet, so ersucht man den Finder, solches gegen einer Erkanntlichkeit an Hrn. Gerichtsherr Munzinger abzugeben.","N",1,32881,1780-01-06,10,5,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/293,1775,1511,945/full/0/default.jpg","","",,,,,,,,"lostandfoundheader"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t5","2. Verwichenen Heil. Weyhnachts-Tag Abends hat jemand, die untere Mandel eines von Granaten mit Gold eingefaßten Ohrengehänges verloren, der ehrliche Finder ist ersucht, solche gegen einem Trinckgeldt in das Berichthaus zu liefern, und daselbst den Eigenthümmer ohnentgeltlich zu erfragen.","N",1,32881,1780-01-06,10,6,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/298,2720,1506,604/full/0/default.jpg","","",,,,,,,,"lostandfoundheader"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t6","3. Sonntag Morgens den 26. Decembr. hat jemand von der Münsterkirch bis an die Steinen ein roth und weiß ostindisches Schnupftuch mit C. E. bezeichnet, verloren, man offerirt eine angemessene Belohnung, im Berichthaus zu erfragen.","N",1,32881,1780-01-06,10,7,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/298,3324,1506,470/full/0/default.jpg","","",,,,,,,,"lostandfoundheader"
"bd8f2a39-917a-5d5a-a008-3deaee36ae4d/t7","4. Es manglen jemand auf dem Land, in eine Büchersammlung verschiedene Bucher, die von guten Freunden sind mitgenommen worden: als unter andern; les Oeuyres de Boileau, Lettres de M. Juliette Catesby, Hallers Brief über die Offenbarung, von der Karlsruher Sammlung der deutschen Schriftsteller und Dichter der 71 73. 74 75. 79 und goste Theil, da man nun bey schlechtem Wetter, sich die Zeit gern vertreibt, so bittet man höflich um gütige Rükgabe, directe oder durchs Berichthaus.","N",1,32881,1780-01-06,10,8,"4",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32891_0000/298,3794,1506,321/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/32891_0000/1806,432,1522,633/full/0/default.jpg","",,,,,,,,"lostandfoundheader"
