"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"temp-1776-006-008","21. Ein recht gutes grosses Zugpferdt in eine einspännige Schäsen, für einen Führmann tauglich, in billichem Preis, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,6,8,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1977,2058,1543,306/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1776-006-009","22. Bey Mstr. Johannes Lo; dem Weißbeck zu St. Johann sind gute Spanferckel in billichem Preis zu haben.","N",1,18614,1776-01-04,6,9,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1977,2364,1543,229/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1776-006-010","23. Auf E. E. Zunfft zum Schlüssel sind extra schöne frische Balchen, Stückweis in billichem Preis zu haben.","N",1,18614,1776-01-04,6,10,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1977,2593,1543,239/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1776-006-011","24. Bey Frau Geßlerin hinter der School, ist wiederum schöner schwarzer halbseidener Berner-Zeug zu haben; wie auch Muster von aller Sorten gefarbtem dito, nach Belieben in billichem Preis.","N",1,18614,1776-01-04,6,11,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1977,2832,1543,392/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1776-006-012","25. Bey Frau Wittib Dienast sind frische Balchen in billichem Preis zu haben.","N",1,18614,1776-01-04,6,12,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1977,3224,1543,148/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1776-006-013","26. In der vordern Klingenthal-Mühle bey Mstr. Samuel Geßler ist gutes Kernen- Krisch zu haben, der Sack reines à fl. 1. das grobe à 10. Batzen, und Ausmahleten à 24. Batzen. Ferners ist allda ein Schuh, so vermuthlich von einer Dienstmagd verloren worden, abzuholen.","N",1,18614,1776-01-04,6,13,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1977,3372,1543,555/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1776-006-014","27. Bey Herrn Hauser zur Kronen steht ein schon, wohlgestalt, tugendhaft und junges Reitpferdt zu verkaufen.","N",1,18614,1776-01-04,6,14,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18620_0000/1970,3927,1550,277/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t0","28. Ein steinernes Kamin- Gestell, in billichem Preis, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,1,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,560,1543,190/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t1","29. Bey Herrn Lieut. Linders sel. Wittib an der Rheingaß sind schöne reine Nudlen und feißte Gäns in billichem Preis zu haben.","N",1,18614,1776-01-04,7,2,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,721,1542,260/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t2","30. Bey Herrn Lindenmeyer Pergamenter ist schöne reine weisse und Kastorfarbe, gesponnene dreyfache Wolle das Pfund à 21. Batzen, wie auch sauber gewaschenes Rehhaar das Pfund à 2. ß, zu Madratzen dienlich, zu haben.","N",1,18614,1776-01-04,7,3,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,954,1543,490/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t3","31. Ein angebrochen Stücklein Faß von weissem 7ager Margräferwein, der Saum à 12. F. Ein dito 73ger à 15. H. der Saum, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,4,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,1444,1543,301/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t4","32. Bey Mstr. Joh. Jakob Haag beym Riechemer Thor sind eichene Dielen, und nußbäumerne, lindene, Birrnbäumene Fleckling, wie auch ein ganzes Magazin dazu in billichem Preis zu haben.","N",1,18614,1776-01-04,7,5,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,1745,1543,398/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t5","33. Ein modenfarber tüchener Rock, Kamisol und Hosen für einen 14. à 15jährigen Knaben, im Berichthaus ahnentgeltlich zu erfragen.","N",1,18614,1776-01-04,7,6,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,2143,1543,301/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t6","34. Ein soviel als neues gewölbtes mittelgattiges Reiß-Coffre wohl beschlagen, in billichem Preis, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,7,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,2444,1543,237/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t7","35. Guter alter weisser sauberer 7zger Wein, à 12. TH. der Saum, wovon man aus Mangel Plazes, Führling, Saum- und Ohmenweis davon haben kan, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,8,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,2681,1543,387/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t8","36. Ein Berain zu Mittel-Muspach, trägt Jährlich 7. und ein halben Sack Korn samt Erstantzen. Ferner ein Rennschlitten samt Geschirr. Item eine gute Wagenwinden, in der Zossen zu erfragen.","N",1,18614,1776-01-04,7,9,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,3068,1543,397/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t9","37. Bey Herrn Johann Thellusons sel. Wittib gegen 3. Konigen über sind wiederum von den feinsten Bougies de table & de nuit wie auch ganz neue Brugnoles in billichem Preis zu haben.","N",1,18614,1776-01-04,7,10,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/227,3465,1543,372/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t10","38. Wo ein Paar gute Mutter-Schaafe in billichem Preis zu haben, ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,11,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/222,3837,1548,257/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t11","39. Ein neues vollständiges Beth mit neuen saubern kölschenen Ziehen, in billichem Preis, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,12,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/222,4094,1548,261/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t12","40. Ein sauberer Haußschlitten samt Bild in billichem Preis, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,13,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,559,1544,229/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t13","21. Auf E. E. Zunfft zum Bären sind wiederum frisch angekommen; Ein Sofa, wie auch ein Fautenil en cabriolet und andere ordinari Sessel, alles von Jonc.","N",1,18614,1776-01-04,7,14,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,788,1544,313/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t14","42. Ein mößingener Mörsel samt Stössel, wiegt 42. BB, das B. à 8. Batzen, soviel als neu : Item zween öhrene Häfen von schöner Faßon, um alles darinn zu kochen, wovon einer 14 FH. der andere 14. und ein halb F. wiegt, das B. à 10. Batzen, beydes im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,15,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,1101,1544,556/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t15","43. Bey Frau Passavant neben dem Salzhaus ist extra guter Parmesaner-Käs, wie auch feines süsses Oel nebst andern Spezerey- Waaren in billichem Preis zu haben.","N",1,18614,1776-01-04,7,16,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,1657,1544,305/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t16","44. In der Domprobstey sind gute Hüner zu verkaufen.","N",1,18614,1776-01-04,7,17,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,1962,1544,191/full/0/default.jpg","","",,,,,,,,"saleoffer"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t17","Hingegen wird zu kaufen begehrt:","N",1,18614,1776-01-04,7,18,3,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,2153,1544,221/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t18","1. Solte jemand einen Resten neuen, oder doch noch wohlconditionirten blauen Ostindischen Damast haben, so könnte man im Berichthaus einen Liebhaber dazu erfragen.","N",1,18614,1776-01-04,7,19,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,2374,1544,397/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t19","2. Man begehrt ein zu Abrichtung eines Kanari-Vogels noch brauchbares Oergelein der Liebhaber ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,20,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,2771,1544,312/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t20","3. Es verlangt jemand ein einspänniges Wägelein 1. oder 2mal aufzumachen, der Liebhaber ist im Berichthaus ohnentgeltlich zu erfragen.","N",1,18614,1776-01-04,7,21,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,3083,1544,312/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t21","4. Man verlangt 2. Viertelszentnerische Gewichtstein, der Liebhaber ist im Berichthaus ohnentgeltlich zu erfragen.","N",1,18614,1776-01-04,7,22,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,3395,1544,241/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t22","5. Man sucht ein Paar grosse noch brauchbare Wasserstiefel, der nächste Preis kan im Berichthaus angezeigt werden.","N",1,18614,1776-01-04,7,23,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,3636,1544,231/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t23","6. Man begehrt eine gute, erackte Waag samt Schaalen, um auf jeder Seite zehen Zentner darauf zu wägen, der Liebhaber ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,24,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,3867,1544,312/full/0/default.jpg","","",,,,,,,,"saledemand"
"06fdb3d1-262f-5d6c-a738-7b7e4aa0d579/t24","7. Man begehrt eine gute silberne Weinprob prob, der Liebhaber ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,7,25,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18621_0000/1780,4179,1544,156/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/18622_0000/516,537,1491,173/full/0/default.jpg","",,,,,,,,"saledemand"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t1","8. Man begehrt einen noch brauchbaren grünen Kachelofen samt Kranz und Fuß; Item eine noch brauchbäre tannerne Thüren, der Liebhaber ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,1,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/506,710,1501,317/full/0/default.jpg","","",,,,,,,,"saledemand"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t2","9. Man begehrt eine kleine Tonne Nh. neue Holländische Häring, der Liebhaber ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,2,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/516,1027,1491,229/full/0/default.jpg","","",,,,,,,,"saledemand"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t3","10. Es begehrt jemand ein noch wohl brauchbarer kupferner Bauchkessel von mittelmäßiger Tieffe, der Liebhaber ist im Berichthaus ohnentgeltlich zu erfragen.","N",1,18614,1776-01-04,8,3,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/506,1256,1501,317/full/0/default.jpg","","",,,,,,,,"saledemand"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t4","11. Man begehrt ein Grabstein zu St. Peter, leidet aber keinen Verzug, der Liebhaber ist im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,4,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/501,1573,1506,265/full/0/default.jpg","","",,,,,,,,"saledemand"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t5","Es wird zum Ausleihen offerirt: oder zu entlehnen begehrt.","N",1,18614,1776-01-04,8,5,4,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/501,1838,1506,342/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t6","1. Ein Losament in der Malzgaß mit allen Kommlichkeiten, auf Faßnacht zu beziehen, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,6,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/496,2180,1511,261/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t7","2. Ein Losament in der Aescher-Vorstadt, eine Stegen hoch, von grosser Stuben, Kuchin, Sommerhaus ꝛc. im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,7,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/491,2441,1516,280/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t8","3. Man verlangt für eine alte ehrbäre Wittfrau samt einem Kind ein kleines Losament, wo möglich in St. Peters Gemeind, auf Faßnacht zu beziehen, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,8,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/486,2721,1521,439/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t9","4. Bey Herrn Daniel Ramsperger an der Schneidergaß ist ein Losament sogleich oder auf Faßnacht zu beziehen für stille Leute.","N",1,18614,1776-01-04,8,9,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/486,3160,1521,235/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t10","5. Ein Losament von 2. Stuben auf einem Boden nebst Kuchin, eine Kammer und Plaz zum Holz für stille Leut auf Faßnacht zu beziehen, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,10,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/501,3395,1506,306/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t11","6. Es hat jemand einen Mannensitz im Münster; dagegen wolte man einen dito zu St. Leonhardt eintauschen, im Berichthaus zu erfragen.","N",1,18614,1776-01-04,8,11,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/496,3701,1511,312/full/0/default.jpg","","",,,,,,,,"lend"
"203c89a0-001d-5dd9-8e77-af77d1f73d95/t12","7. Ein sauber Losament von Stuben, Alekofen, Nebenkammer, Kuchin, grosses Sommerhaus in der Aescher Vorstadt auf Faßnacht zu verleihen, und bey Mstr. Laubheim im Hunkelin zu erfragen.","N",1,18614,1776-01-04,8,12,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18622_0000/496,4013,1511,281/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/18622_0000/2018,526,1532,184/full/0/default.jpg","",,,,,,,,"lend"
