"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t8","11. Ein sauberer tannern-beschlagener-Schreib- Tisch, mit grossen und kleinen Schubladen, und einem doppelten mit Leder überzogenen beschlüßigen Schreib-Pult, in ein Contoir sehr dienlich.","N",1,24938,1748-01-04,4,8,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/368,2668,1587,362/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t9","12. Ein Strumpff-Karren, Strumpff-Presse und Zug-Rohr zu einem Kessel, für einen Herrn Strumpff-Fabricanten, um billichen Preiß.","N",1,24938,1748-01-04,4,9,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/358,3030,1597,306/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t10","13. Ein Fagot, Hautbois, eine Parthie gute Geigen samt einer Pfeffer-Muhl.","N",1,24938,1748-01-04,4,10,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/358,3336,1597,144/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t11","14. Bey Mstr. Mathias Schöllin dem Küffer ist Hypocras, die alte Maaß à 8. ß. zu verkaufen.","N",1,24938,1748-01-04,4,11,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/358,3480,1597,234/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t12","15. Zehen biß 12. Saum extra schön und guter rother Wein von Anno 1746. welcher zu Hypocras sonderlich dienlich wäre, Saumweis à 20. Pf. samethafft aber etwas wohlfeiler; ist bey Mstr. Johannes von Mechel dem Küffer an dem Blumenberg zu erfragen, als Commissionarius.","N",1,24938,1748-01-04,4,12,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/363,3714,1592,444/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t13","16. Ein in dem Chor der St. Theodorn Kirch wohlgelegener Mannensitz, welcher im Berichthaus ohne Entgelt zu erfragen ist.","N",1,24938,1748-01-04,4,13,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/358,4158,1597,260/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t14","17. Eine gute und wohl conditionierte Zwirn- Mühl von 50. Spindlen, und allem dazu erforderlichem; um billichen Preiß.","N",1,24938,1748-01-04,4,14,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,439,1622,238/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t15","18. Zwölff schöne und gute Lancetten mit schildkrottenen Schaalen, um wohlfeilen Preiß.","N",1,24938,1748-01-04,4,15,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,677,1622,142/full/0/default.jpg","",,,,,,,,,"saleoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t16","Hingegen wird zu kauffen begehrt:","N",1,24938,1748-01-04,4,16,2,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,818,1622,149/full/0/default.jpg","",,,,,,,,,"saledemand"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t17","1. Ein halb Dotzet frantzösische Sessel, mit höltzernen Lehnen, samt einem Fauteuil, von einer saubern und daurhafften Garniture; wer dergleichen zu verkauffen hat, beliebe es, samt dem Preiß, nur in dem Berichthaus anzuzeigen.","N",1,24938,1748-01-04,4,17,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,967,1622,444/full/0/default.jpg","",,,,,,,,,"saledemand"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t18","2. Ein, noch so gut als neüer, Modenfarb tüchener Mantel.","N",1,24938,1748-01-04,4,18,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1976,1411,1622,153/full/0/default.jpg","",,,,,,,,,"saledemand"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t19","3. Eine wohl gelegene Behausung wird zu kauffen oder zu entlehnen begehrt, auf künfftige Faßnacht-Fronfasten zu beziehen.","N",1,24938,1748-01-04,4,19,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,1570,1622,229/full/0/default.jpg","",,,,,,,,,"saledemand"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t20","4. Ein Waapen-Buch, ꝛc.","N",1,24938,1748-01-04,4,20,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,1799,1622,63/full/0/default.jpg","",,,,,,,,,"saledemand"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t21","5. Ein noch so gut als neüer Leid-Mantel von glattem Creppon; für eine lange Persohn, leydet aber nicht lang Verzug.","N",1,24938,1748-01-04,4,21,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,1862,1622,245/full/0/default.jpg","",,,,,,,,,"saledemand"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t22","Es wird zum Ausleyhen anerbotten:","N",1,24938,1748-01-04,4,22,2,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,2107,1622,106/full/0/default.jpg","",,,,,,,,,"lendoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t23","1. Ein Losament bey St. Elßbethen von ein oder zwey Stuben und übrig nötiger Gelegenheit sehr lustig und anmuthig, nach Belieben zu beziehen, um raisonablen Zins.","N",1,24938,1748-01-04,4,23,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,2213,1622,295/full/0/default.jpg","",,,,,,,,,"lendoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t24","2. Ein dito nähst dem Spittahl, für wenig und stille Leüthe, gleich zu beziehen.","N",1,24938,1748-01-04,4,24,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,2508,1622,159/full/0/default.jpg","",,,,,,,,,"lendoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t25","3. Die bey Lörach ligende schön und gute Pappier-Mühl, welche mit schönen Häng-Böden und anderm Nötigen, sonderlich einem guten Bronnen dene man in den dabey befindlichen Holländer richten kan, versehen ist; Ein Liebhaber und Beständer kan sich deßhalben, ohne Zeit Verlurst, bey Herrn Vincens in Lörach anmelden.","N",1,24938,1748-01-04,4,25,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,2667,1622,596/full/0/default.jpg","",,,,,,,,,"lendoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t26","4. Ein Losament auf dem Parfusser-Platz, bestehend in einer Laden-Stube, einer obern Stube, Kammer, Keller und Platz zum Holtz, gleich zu beziehen um billichen Zins.","N",1,24938,1748-01-04,4,26,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,3263,1622,311/full/0/default.jpg","",,,,,,,,,"lendoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t27","5. Eine Behausung in der untern Webergasse, von 3. Stuben, 3. Kammeren ꝛc. ist nach Belieben zu beziehen, und sich darum bey Herrn Gerichts-Herr Passavant in Klein Basel anzumelden.","N",1,24938,1748-01-04,4,27,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,3574,1622,382/full/0/default.jpg","",,,,,,,,,"lendoffer"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t28","Verlohren und gefundene Sachen:","N",1,24938,1748-01-04,4,28,2,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,3956,1622,139/full/0/default.jpg","",,,,,,,,,"lostandfoundheader"
"bfff7b0d-cdff-5fd3-9dcf-3c05c6b9ffe5/t29","1. Vergangenen H. Weynacht-Tag Morgens ist, auf dem Kirch-Weg von St Mertin in das Münster, eine alte Weiber-Tasche verlohren gegangegangen, darinnen etwas weniges Geld, ein frantzösisches Schlüsselin und ein zusammen gelegtes Messerlin; um deren Erstattung freündlich gebätten und das Geld zur Belohnung offeriert wird:","N",1,24938,1748-01-04,4,29,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24942_0000/1970,4101,1622,311/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24943_0000/266,450,1597,378/full/0/default.jpg",,,,,,,,,"lostandfoundheader"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t1","6. Von der Weissen-Gaß durch das Weisse- Gässel und die Gerbergaß bis gegen dem Richthaus, ist ein alter Weiber-Sack verlohren gegangen, mit einem Schnupf-Tuch, einem zusammen gelegten Messerlin, einem schwartzen Nadel-Büchslin, zweyen Schlüsseln und gegen zwey Gulden Geldes; der redliche Finder und Erstatter solle das Geld zur Discretion haben.","N",1,24938,1748-01-04,5,1,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/261,828,1602,675/full/0/default.jpg","",,,,,,,,,"lostandfoundheader"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t2","1. Vergangenen Freytag 14. Tag hat ein Oberländer Knab, auf der Strasse von Liechstall anhero, ein ledernes Säckelin, mit 12. Neuenund 2. Cronen-Thaleren, einem alten halben Louisblanc und ohngefehr 5. à 6. Pfund allerhand Müntz verlohren; Er bittet gantz freündlich um dessen Entdeckung und Erstattung, und offeriert dagegen zwey neüe Thaler Recompentz.","N",1,24938,1748-01-04,5,2,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/261,1503,1602,670/full/0/default.jpg","",,,,,,,,,"lostandfoundheader"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t3","4. Etliche gefundene Schlüssel, sind im Berichthaus ihren Eigenthümmerey zu Diensten.","N",1,24938,1748-01-04,5,3,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/263,2173,1600,170/full/0/default.jpg","",,,,,,,,,"lostandfoundheader"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t4","Kost, Information und Bedienungen werden angetragen und begehrt:","N",1,24938,1748-01-04,5,4,3,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/264,2343,1599,227/full/0/default.jpg","",,,,,,,,,"labourinfo"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t5","1. Ein Mensch aus hiesiger Nachbarschafft, Catholischer Religion, welcher die Fonctionen eines Laqueyen versehen kan, offeriert seine Dienste in gleicher Qualität, einer Civil- ode- Militar-Persohn, nach Belieben anzutretten.","N",1,24938,1748-01-04,5,5,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/266,2571,1597,383/full/0/default.jpg","",,,,,,,,,"labourinfo"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t6","2. Ein in Secretariats- und Notariats-Sachen verständiger, offeriert seine Dienste in einer Land- oder Amt-Schreiberey, um raisonables Gehalt.","N",1,24938,1748-01-04,5,6,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/261,2954,1602,296/full/0/default.jpg","",,,,,,,,,"labourinfo"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t7","3. Es wird ein getreüer und geschickter Jäger, gilt gleich was Nation, für eine Herrschafft begehret.","N",1,24938,1748-01-04,5,7,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/266,3248,1597,259/full/0/default.jpg","",,,,,,,,,"labourinfo"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t8","Allerhand Nachrichten.","N",1,24938,1748-01-04,5,8,3,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/266,3967,1597,133/full/0/default.jpg","",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t9","1. Nächstkünfftigen Montag, als den 8. dieses, wird man auf E. E. Zunfft zun Gerberen allerhand gefärbten Damast, dito seydene und halb seydene Zeüg, Grisette, Camelot, und andere Waaren, öffentlich aufruffen und verganten.","N",1,24938,1748-01-04,5,9,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/250,4100,1602,311/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24943_0000/1889,434,1597,235/full/0/default.jpg",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t11","l2. Wer den Erlangischen Zeitungs-Ertract für dieses Jahr zu haben verlanget, beliebe sich ohnverweilt in dem Berichthaus zu erklären.","N",1,24938,1748-01-04,5,10,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/1889,669,1597,240/full/0/default.jpg","",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t12","3. Bey Herrn Leopard sind extra schöne neümodische Pariser Haar-Beütel wie auch von denen feinen Pinspecke vergüldton; Item: feinen Hamburger-Knöpfen ꝛc. alles um billichen Preiß zu haben.","N",1,24938,1748-01-04,5,11,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/1889,909,1597,373/full/0/default.jpg","",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t13","4. Bey Herrn Scholer Buchbinder bey der Rheinbruck sind zu haben: Kemvis Nachfolge Christi, gebunden à 4. Batzen. M. sie werden in Albo höher verkaufft, es ist aber ein Christlicher Herr welcher zum Dienst und aus Liebe des Nächsten, den Band bezahlet und den Preiß erleichtert. Item: Hübners Biblische Historien, mit und ohne Kupfer, um billichen Preiß.","N",1,24938,1748-01-04,5,12,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/1889,1282,1597,669/full/0/default.jpg","",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t14","5. Es wird ein Capital von 850. Pfund auf hiesige Bürgschafft zu entlehnen begehrt.","N",1,24938,1748-01-04,5,13,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/1884,1951,1602,117/full/0/default.jpg","",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t15","6. Es hat jemand, der in dem Berichthaus ohne Entgelt zu erfragen ist, fünff Kuhe, dato aber noch nicht genug Milch-Kinder oder Kundsame, dahero man deren noch mehrere zu haben wünschte, man wurde zu dem Ende gantz raisonabel seyn.","N",1,24938,1748-01-04,5,14,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/1884,2068,1602,485/full/0/default.jpg","",,,,,,,,,"othernews"
"58d138cc-e9f3-53fc-9d53-f8b02dbc85d8/t16","17. Nachdeme die Clevische, nur aus einer Classe bestehende Lotterie gezogen und die Ziehungs- Listen alhier angelangt, als können die Herren Interressenten ihr Schicksal daraus ersehen, und ihre Gewünnste, Plans-mäßig beziehen. Zugleich dienet ihnen und anderen Herren Liebhaberen zu wissen, daß dieser eitfften bereits eine andere nemlich die zwölffte Lotterie, unter gleichmäßig Allergnädigstem Königlich- Preüßischem Privilegio, nachgesetzet worden. Es ist selbige in vier Classen vertheilt und kostet die Einlage in samtliche Classen 20. holländische Gulden oder fl. 16. 48. kr. Reichs-Valuta, nemlich in die erste Classe fl. 1. in die zweyte fl. 3. in die dritte fl. 6. und in die vierte fl. 10. welche man von Classe zu Classe, oder um nichts zu versaumen, in samtliche Classen zugleich bezahlen kan. Die gartze Lotterie bestehet aus 25000. Loosen, und in samtlichen Classen 12545. Preisen und Prämien, nemlich in der ersten Classe 2004. Preise und Prämien von fl. 4. a fl. 2000. in der zweyten 2004. dito von fl. 6. à fl. 3000. in der dritten 2004. dito von fl. 12. à fl. 5000. A 2 und und in der vierten Classe 6 s33. dito von fl. 26. bis fl. 22000. Das weitere ist aus dem Plan welcher in dem Berichthaus gratis zu haben ist, mit mehrerm zu ersehen.","N",1,24938,1748-01-04,5,15,3,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24943_0000/1884,2553,1602,1874/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24944_0000/408,459,1562,305/full/0/default.jpg",,,,,,,,,"othernews"
"505f1b44-9e7a-5f4b-8b8e-e5f891d01f20/t1","8. Bey Herrn Johannes Christ seel. Frau Wittib ist zu haben: Historia Morborum qui Annis 1699. 1700. 1701. & 1702. Vratislaviae grassati sunt, cum praefatione Alberti Halleri 4to 1746. 3. fl. Reffexions ou Sentences & manimes Morales de Mons. de la Rochefäucault 8vo. 1747. 36. kr. PAcademie militaire ou les Heros subalternes, par Parisien 12mo 1747. 50. kr. Der neu-eingerichte Schreib- und Haußhalhaltungs-Calender auf das Jahr 1748. gebunden und ohngebunden. Herrn Johann Heinrich Bruckers, Pfarrers zu St. Peter Christliche Antritts-Predigt, 4to auf Druck-Pappier à 6. kr. auf Schreib-Pappier 8. kr.","N",1,24938,1748-01-04,6,1,4,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24944_0000/377,764,1593,1273/full/0/default.jpg","",,,,,,,,,"othernews"
"505f1b44-9e7a-5f4b-8b8e-e5f891d01f20/t2","9. Ein braver Mensch von Mühlhausen, welcher frisiren und andere Laqueyen-Dienste versehen kan, auch schon in solcher Fonction gestandens ist, suchte wiederum in gleicher Qualität bey einem Herrn Officier oder andern Herrn in Dienste zu tretten.","N",1,24938,1748-01-04,6,2,4,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24944_0000/387,2037,1583,449/full/0/default.jpg","",,,,,,,,,"othernews"
"505f1b44-9e7a-5f4b-8b8e-e5f891d01f20/t3","10. Es hat verwichenen Fronfasten-Marckt ein Mägdlein eine Persiennene Bagnolet auf dem Weg hinter der Schol, Schneidergaß, Fischmarckt und Herbrigberg, biß zum Schwartzen Pfahl, verlohren; dem Erstattern derselben wird, auf Begehren, ein Trinckgeldin offerirt.","N",1,24938,1748-01-04,6,3,4,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24944_0000/392,2486,1578,519/full/0/default.jpg","",,,,,,,,,"othernews"
"505f1b44-9e7a-5f4b-8b8e-e5f891d01f20/t4","11. Ein hiesiger Freund verlanget Compagnie um je eher je lieber nach Belfort, Beaune, Besanton, und Vesoux, in einer commoden Chaise zu verreisen; wer davon profitiren will, beliebe sich durch das Berichthauß zu melden.","N",1,24938,1748-01-04,6,4,4,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24944_0000/392,3005,1578,377/full/0/default.jpg","",,,,,,,,,"othernews"
"505f1b44-9e7a-5f4b-8b8e-e5f891d01f20/t5","12. Vergangene H. Weynacht Abends ist von der Brodlauben biß an den Rheinsprung ein braungelbes geflecktes Spannisches Rohr mit einem Knopf von Maserholtz, mit Silber garnirt, verlohren worden; für dessen Erstattung dem redlichen Finder 12. Batzen versprochen wird.","N",1,24938,1748-01-04,6,5,4,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/24944_0000/403,3382,1567,519/full/0/default.jpg","",,,,,,,,,"othernews"
