"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"68093b45-6ace-5594-8c8f-489fc5fe875c/t11","10. Dreyßig Buscheln gelbe Weidenband; in billigem Preis.","N",1,19601,1784-01-01,7,11,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19608_0000/1919,2575,1525,159/full/0/default.jpg","","","",,,,,,,"saleoffer"
"68093b45-6ace-5594-8c8f-489fc5fe875c/t12","11. Im Lanhoof an der vordern Steinen, sind dürre Lohstöck in biligem Preis zu haben.","N",1,19601,1784-01-01,7,12,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19608_0000/1919,2734,1525,254/full/0/default.jpg","","","",,,,,,,"saleoffer"
"68093b45-6ace-5594-8c8f-489fc5fe875c/t13","12. Bey Hrn. Abrabam Schilling in der Spahlenvorstadt, sind in Commißion zu haben, folgende ächte und vortrefliche Liqueurs, in gläsernen Flaschen, als: Anisette, à 10 bz. die Flasche, Anisette double à 13 bz. Elliot 16 bz. Persico 10 bz. Ratafia 10 b3. Eau de Caffé 10 bz. Eau de fleurs d'orange 10 bz. Ferner hüte fine angloise, pour laver & blanchir les mains, très-efficace en outre pour préserver & guerir les Engelures, in stürzenen Büchsen, à 10 bz. Obige Artickel sind um die gleichen Preise, bey Hrn. Gottlieb Wyttenbach gegen dem Kauf haus über in Bern, zu haben.","N",1,19601,1784-01-01,7,13,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19608_0000/1919,2988,1525,1128/full/0/default.jpg","","","",,,,,,,"saleoffer"
"68093b45-6ace-5594-8c8f-489fc5fe875c/t14","13. Bey Hrn. J. J. Bauler an der untern Freyen- Freyenstraß, sind wiederum frische Bücking, grosse Häring, neue Olives, neue Brugnoles, grosse französ. Maronen und Castanien angelangt und zu haben.","N",1,19601,1784-01-01,7,14,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19608_0000/1924,4116,1520,179/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/19609_0000/278,439,1487,327/full/0/default.jpg","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t1","14. Bey Hrn. Samuel Haag, Buchbinder am Spahlenberg, sind nachstehende Calender in den gewöhnlichen Preisen zu haden: deutsch- und französische Gothaische Hofcalender; Göttinger Taschencalender; Musenalmanach oder poetische Blumenlese; Etrênnes mignones de Paris; Calendrier de la Cour de France; Historisches Sackcalenderlein, mit und ohne Kupf. und noch andere Sack- und Hauscalender mehr.","N",1,19601,1784-01-01,8,1,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/253,766,1512,797/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t2","15. Bey Mstr. Friedr. Schneider, Mezger im Sternengaßlein, sind gute Spanferkel zu haben.","N",1,19601,1784-01-01,8,2,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/263,1563,1502,236/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t3","16. Die Oserische Behausung am Closterberg, von 4 Stuben, 4 Kammern, Esterig, ein Bauchhaus, Höflein, Keller ꝛc. ꝛc. Weßhalb sich entweder bey Mstr. Em. Schärer in der Malzgaß, oder bey Frau Wittib Riedmann an der Schneidergaß anzumelden.","N",1,19601,1784-01-01,8,3,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/263,1799,1502,545/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t4","17. Bey Hrn. Fischer an der Steinen, sind gute Spanferkel zu haben.","N",1,19601,1784-01-01,8,4,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/273,2344,1492,161/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t5","18. Ein Stock gutes Heu; bey Mstr. Eman. Schärer in der Malzgaß.","N",1,19601,1784-01-01,8,5,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/268,2505,1497,151/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t6","19. Eine blausammete Schabraque, samt aller Zugehörde, mit breiten silbernen Borden garniert.","N",1,19601,1784-01-01,8,6,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/268,2656,1497,237/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t7","20. Ein kupferner Kohl- oder Aeschenhafen, samt Deckel, so viel als neu; in Commission bey Mstr. Rud. Fäsch, Kupferschmied in Klein Basel, zu sehen und in billigem Preis zu haben.","N",1,19601,1784-01-01,8,7,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/263,2893,1502,393/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t8","21. Drey Säck Haber; in Hrn. Büchels Haus in der Aeschervorstadt stehend.","N",1,19601,1784-01-01,8,8,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/258,3286,1507,156/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t9","22. Gegen 70 grosse Sester Nuß à fl. i, so man sie sämtlich nähme: andern Falls 2 fl. 1. kr. 20. der grosse Sester; auch schöne Zwetschgen, der Zentner à 4 Rthlr. Ander untern Klybeck.","N",1,19601,1784-01-01,8,9,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/263,3442,1502,398/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t10","23. Bey Hrn. Abraham Früh an der Freyen. straß, ist schöner frischer Capris à 12 bz. das tb. zu haben, wenn wenigstens einige tb. zusammen genommen werden.","N",1,19601,1784-01-01,8,10,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/258,3840,1507,338/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t11","24. In Eman. Thurneysens Buchhandlung allhier, ist zu haben: Französische Gothaer Hofcalender aufs Jahr 1784, mit Kupfern, schön gebunden, fl. 1. kr. 20.","N",1,19601,1784-01-01,8,11,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,434,1512,327/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t12","25. Ein schöner Diamantring mit 3 Steinen; ein Mannskieid so viel als neu, von äschfarbem Tuch; ein neu schwarz damasten Kleid, und sonst allerhand seidene Weiberkleider; ein paar ganz goldene Muschelhemderknoflein; in billigem Preis.","N",1,19601,1784-01-01,8,12,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,761,1512,474/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t13","26. Bey Hrn Scholer, Buchbinder auf der Rheinbruck, ist zu haben: Müllers (Franzisens ( fünf evangelische Festlieder, in 8o Zürich 1783. auf Schreibpapier, brochkr. 16.","N",1,19601,1784-01-01,8,13,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,1235,1512,388/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t14","27. Ein so viel als ganz neuer scharlachener Soubise; in billigem Preis.","N",1,19601,1784-01-01,8,14,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,1623,1512,161/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t15","28. Ein 9jähriges Pferd, zum Reiten und Ziehen wol zu gebrauchen; in sehr biligem Preis zu haben.","N",1,19601,1784-01-01,8,15,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,1784,1512,232/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t16","29. Eine gutgehende goldene Frauenzimmeruhr, samt stählener Ketten; in billigem Preis.","N",1,19601,1784-01-01,8,16,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,2016,1512,237/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t17","30. Ein noch fast neues Forte-Piano, mit 5 Octaven und 4 Veränderungen; wegen Mangel Platzes.","N",1,19601,1784-01-01,8,17,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,2253,1512,232/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c9bef47d-23f9-58a8-ab0a-399decfac6e3/t18","31. In der Schweighauserischen Buchhandlung allhier, ist zu haben: Gothaischer Hofcalender auf 1784, mit schonen Kupf. aus dem berühmten Gilblas von Santillana genommen, sauber gebunden, deutsch oder französisch, fl. 1. kr. 20. Poncelins Beschreibung des Handels der Europäer in Asien und Afrika, 2 Theile, 8. 1783. fl. 2. kr. 16. Mably von der Art, die Geschichte zu schreiben, mit Anmerkungen von Salzmann, 8. 1784. kr. 54. Meugs Unterricht in der Mahlerey, 8o. 1783. kr. 24. Die Kosttochter, von Prof Zimmermann; als ein Neujahrsgeschent für junge Frauenzimmer, 8o 1783. kr. 40. Gilblas von Santillang, neu übersetzt, 6 Bände mit vielen Kupfern von Chodowiecki, 8. 1779. fl. 7. Gegraphische Beschreibung von Meßina und Calabrien, mit einer Landeharte und Kupfern, 4e 32. Bey- 1783. kr. 36.","N",1,19601,1784-01-01,8,18,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19609_0000/1795,2485,1512,1653/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t0","32. Bey Hrn. Leonhard Felber, igr. Knopfmacher, sind in billigem Preis etliche neue Stooßband zu haben; eines schon sauber beschlagen.","N",1,19601,1784-01-01,9,1,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/443,469,1528,336/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t1","33. Bey Frau Paffavant an der Schneidergaß, ist wiederum extra guter Parmesankas; wie auch etliche Sorten schone Flachsrysten, und von dem Berner Habergrütz nach Belieben zu haben.","N",1,19601,1784-01-01,9,2,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/443,805,1528,392/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t2","34. Bey Hrn. C. A. Serini, Buchhändler allhier, ist zu haben: Eckhartshausen Erzählungen für empfindsame Herzen 3tes Bändchen, 8. 1784. kr. 48. Das Merkwürdigste von Dr. Mart. Luthers Leben ꝛc. 8. 1783. kr. 12. Rélation des demniers Tremblemens de Terre en Calabre & en Sicile, envoyée à la Société royale de Londres, par Mr. Hamilton, 120 1784. Kr. 20.","N",1,19601,1784-01-01,9,3,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/443,1197,1528,789/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t3","35. Bey Hrn. Joh. Jakob Flick, auf dem Fischmarkt allhier, seynd die schon lange erwartenden Gothaer genealogische Hoscalender pro 1784. angelangt, und in französisch- und deutscher Sprache, in bekannten Preisen zu haben; die vortreflichen Kupfer aus Gilblas von Sanrillana, von Geyser gestochen und Chodowiecki gezeichnet, machen ihn dem Kenner schätzbar. Ferner seynd bey ihme zu haben: Göttinger, Brannschweiger und Helvetische Taschenealender; Hamburger und Göttinger Musenalmanach; kleine Taschencalender für Kinder, mit Kupfern. Etrennes interessantes des quatre Parties du Monde, pour 1784. Etrênnes naturelles, ou le petit Tnéatre de l'Univers &c. Grundfäulen, (die 7 heiligen) der Ewigkeit und Zeit, zum Besten aller Weisheit suchen. den, heraulgegeben von Booz, mit einer grossen illummerten Kupfertafel, das Buch der Natur vorstellend, 8. 1783. fl.: br. 16.","N",1,19601,1784-01-01,9,4,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/443,1986,1528,1762/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t4","36. Ein vollständiges Tafel-Service, von 96 Stück, und ein dito gemödeltes Caffee Service, von 26 Stück; im Berichthaus in Commißion zu haben.","N",1,19601,1784-01-01,9,5,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/433,3748,1538,336/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t5","77. Schwarze gestrickte wollene Stiefel; in billigem Preis.","N",1,19601,1784-01-01,9,6,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/438,4084,1533,204/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t6","38. Ein Mannensitz im Münster, unter dem Orgel-Leitner, wo die Canzel und der Altar gesehen wird.","N",1,19601,1784-01-01,9,7,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,464,1569,246/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t7","39. Süsse Aepfelschnitz und Erdäpfel, sind im Geißhoof sesterweis zu haben.","N",1,19601,1784-01-01,9,8,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,710,1573,177/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t8","40. Zwey einthürige tannene Kleiderkästen, mit runden Ecken und eingefaßten Thüren, wohl beschlagen, und eine dito Comode; bey Mstr. Otto auf dem Heuberg zu erfragen.","N",1,19601,1784-01-01,9,9,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,887,1569,397/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t9","41. Ein Stöcklein gut Emdb, so bey gutem Wetter eingesammelt worden; wie auch 50 Maaß doppelte Glasguttern; im Berichthaus zu erfragen.","N",1,19601,1784-01-01,9,10,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,1284,1569,321/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t10","52. Ein sauberer Rennschlitten, samt Bild und Geschell, und übriger Zugehörd.","N",1,19601,1784-01-01,9,11,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,1605,1569,188/full/0/default.jpg","","","",,,,,,,"saleoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t11","Hingegen wird zu kauffen begehrt:","N",1,19601,1784-01-01,9,12,3,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,1793,1569,214/full/0/default.jpg","","","",,,,,,,"saledemand"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t12","7. Georg Conrad Rügers, Superintendenten sel. in Stutgard: Kraft der Gottseligkeit; in äusserstem Preis und noch wolconditioniert; dörfte nur zu Hrn. Eman. Scholer, Buchbinder gegen der Post über, gesandt werden.","N",1,19601,1784-01-01,9,13,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,2007,1569,468/full/0/default.jpg","","","",,,,,,,"saledemand"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t13","2. Alter und neuer Hausrath, von Hölzenwerk und anderm; was Namen es haben mag.","N",1,19601,1784-01-01,9,14,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,2475,1569,250/full/0/default.jpg","","","",,,,,,,"saledemand"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t14","3. Joh. Pisegtoris Commentarius in universam Scripturam facram. 2) Clericus in Pentateuchum & Libros Historicos. 3) Vitringa in Efajam. 4) Gualter Homilig. 5) Schmunets güldener Apfel in silbernen Schaalen. 6) Dan. Ernesti Jablonsey Predigten. Diese Bücher können nebst Preis, zu Hrn. Buchbinder Scholer auf der Rheinbruck gesandt werden.","N",1,19601,1784-01-01,9,15,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,2725,1569,728/full/0/default.jpg","","","",,,,,,,"saledemand"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t15","4. Ein noch guter nicht ganz neuer Reitsattel, samt Zaum.","N",1,19601,1784-01-01,9,16,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1986,3453,1579,163/full/0/default.jpg","","","",,,,,,,"saledemand"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t16","5. Ein zweysitziger Kinderschlitten.","N",1,19601,1784-01-01,9,17,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,3616,1569,107/full/0/default.jpg","","","",,,,,,,"saledemand"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t17","Es wird zum Ausleihen offerirt:","N",1,19601,1784-01-01,9,18,3,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,3723,1569,199/full/0/default.jpg","","","",,,,,,,"lendoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t18","1. Ein Losament nahe beym Spahlenthor; auf künftige Fronfasten zu beziehen.","N",1,19601,1784-01-01,9,19,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1996,3922,1569,162/full/0/default.jpg","","","",,,,,,,"lendoffer"
"c3873bcd-70d3-511d-95c4-40a9e7200ca8/t19","2. Auf nächstkünftige Faßnachtfronfasten, kan an der Thorsteinen ein sauberes Losament, von von einer Stube und Kammer, auf einem Boden 2 Stegen hoch, nebst Platz zum Holz, von ehrbaren und stillen Leuten bezogen werden.","N",1,19601,1784-01-01,9,20,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19610_0000/1991,4084,1574,250/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/19611_0000/402,435,1519,325/full/0/default.jpg","","",,,,,,,"lendoffer"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t1","3. Ein Losament mitten in der Stadt, von Stuben, Kammern, Platz zum Holz, Küche samt Wasserstein; für eine oder wentge stille Persohnen.","N",1,19601,1784-01-01,10,1,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/388,760,1541,312/full/0/default.jpg","","","",,,,,,,"lendoffer"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t2","4. In der Gegend von St. Peter, ist ein grosser gewölbter Keller, samt einem sich darauf befindlichen eben so grossen Vorkeller, zu verleihen; man könnte sich desselben vielleicht gleich, längstens aber bis auf Faßnacht bedienen.","N",1,19601,1784-01-01,10,2,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/388,1072,1541,490/full/0/default.jpg","","","",,,,,,,"lendoffer"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t3","Kost, Information und Bedienungen werden angetragen und begehrt:","N",1,19601,1784-01-01,10,3,4,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/395,1589,1530,305/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t4","1. Auf ein hiesiges Notariats-Comptoir wird ein munterer Knab von honnetten Burgers-Eltern, 15 bis 16 Jahr alt, welcher eine saubere deutsch- und französische Handschrifft, auch im Rechnen einen Anfang hat, anbegehrt. Derselbe würde zimlich zur Arbeit angehalten, und könnte sich, nebst practischer Erlernung des Notariats und Secretariats, zugleich auch eine Kenntniß von hiesigen Land-Rechtssachen erwerben.","N",1,19601,1784-01-01,10,4,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/414,1898,1515,864/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t5","2. Frau Scholerin hinter dem Stöcklein, ist Willens, eine französische Töchterschul zu halten; zu welchem Emd sie eine Jungfer von Weltsch-Neuenburg, die alle weiblichen Arbeiten wohl versteht, hat kommen lassen; sie wird sich alle Mühe geben, die Kinder, welche man ihro anvextrauen wird, aufs beste zu unterwrisen; der Preis ist 10 bzi per-Monat, und wird künftigen Monat Hornung den Aufang machen.","N",1,19601,1784-01-01,10,5,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/430,2774,1512,785/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t6","3. Eine hiesige 20jährige Burgerstochter, die keine Eltern mehr hat, wünschte als Stuben- oder Kindsmagd in einen ehrlichen Dienst zu tretten.","N",1,19601,1784-01-01,10,6,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/430,3559,1512,320/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t7","4. Eine hiesige Weibspersohn, die wohl nähen und stricken kan, sucht Dienst als Kindsoder Stubenmagd; könnte sogleich eintretten.","N",1,19601,1784-01-01,10,7,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/430,3879,1515,325/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t8","5. Ein Mensch aus dem Berngebieth, sucht Dienst als Kutscher.","N",1,19601,1784-01-01,10,8,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/1940,394,1545,180/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t9","6. Man sucht auf ein Güth vor dem Riechenthor, einen Lehenmann, der das Reebwerk wohl versteht.","N",1,19601,1784-01-01,10,9,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/1932,581,1545,230/full/0/default.jpg","","","",,,,,,,"labourinfo"
"71cdca07-3d05-5a21-83fb-9867afcfff9f/t10","7. Eine Weibspersohn von Baaden, wünschte als Köchin hier unterzukommen.","N",1,19601,1784-01-01,10,10,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/19611_0000/1940,835,1545,135/full/0/default.jpg","","","",,,,,,,"labourinfo"
