"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"4cbe8b95-4ab6-58b4-81be-279475b69690/t14","14. Ein mit schwarzem Pelz gefüterter Kamelottener Mannsrock, und ein Vielfraß- Stoß in billigem Preis, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32216,1779-01-07,5,15,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32221_0000/1899,3290,1537,310/full/0/default.jpg","","",,,,,,,,"saleoffer"
"4cbe8b95-4ab6-58b4-81be-279475b69690/t15","15. Acht Saum alter weisser 1775ger Margräferwein der Saum à 16 Pfund, davon nach Belieben zu haben, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,5,16,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32221_0000/1904,3600,1532,320/full/0/default.jpg","","",,,,,,,,"saleoffer"
"4cbe8b95-4ab6-58b4-81be-279475b69690/t16","16. Guter alter weisser Margräfer-Wein à 15 Pfund der Saum, wovon man nach Belieben haben kan, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,5,17,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32221_0000/1904,3920,1532,330/full/0/default.jpg","","",,,,,,,,"saleoffer"
"4cbe8b95-4ab6-58b4-81be-279475b69690/t17","17. Ein grosser dunckel-geflammter Manns- Stoß in billigem Preis, im Berichthaus zu erfragen. 18. Die","N",1,32216,1779-01-07,5,18,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32221_0000/1899,4250,1537,238/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t0","18. Die Herren Gebrüdere Voltrauer und Comp. thun hiemit dem E. Publiko zu wissen, daß künftighin ihre feine Granaten und Zitronen, nicht mehr zum Storchen, sondern im Gasthof zur Kronen zu haben sind, wo sie um gütigen Zuspruch bitten.","N",1,32216,1779-01-07,6,1,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/350,594,1542,501/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t1","19. In der Deckerischen Buchdruckerey allhier ist in Commißion angelanget, und sowol in deutsch-als französischer Sprache zu haben: Königliches Patent, vom 6ten Novembr. 1778, Krafft welchem der Ersten Kammer eines Hohen Elsaßischen Raths die Untersuchung und Erkenntniß der Beschuldigungen der Falschheit, wie auch der Streitigkeiten so sich auf der Elsäßer Juden an Leute vom gemeinen Volck gedachter Provinz habenden Schuldforderungen beziehen, beygeleget wird; nebst dem angehängten Auszug aus des Hohen Elsaßischen Raths-Protocoll, vom 12. Christm. 1778, wrlcher die Form des Procedirens verordnet, a 8 kr. Ferners, nouveau Calendrien du Diocese de Basle, dans lequel on a marque en rouge les Feres de Commandement, contenant la naissance des Souverains, & principaux Princes & Princesses; Le Clerge de france. La Liste du Conseil- Souverain d'Alsace. Le Tableau des Hvocats plaidans & consultans; les Procureurs; les Huissiers ropaux. Les Officiers de la Chanceslerie du Conseil. La Chronologie des premiers Presidents & des Procureurs & Av0. cuts genéraun, depuis Petablissement du Conseil. Les Vacations du Cons. Souverain d'Alsace, &c. in 24. à 10 xr.","N",1,32216,1779-01-07,6,2,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/355,1095,1537,2302/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t2","20. Ein Renu- oder Haußschlitten samt dem Geschirr dazu, alles in sehr gutem Stand, bey Hrn. Leonhardt Davis dem Sattler am Rindermarckt zu erfragen.","N",1,32216,1779-01-07,6,3,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/366,3397,1526,324/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t3","21. Bey Fraub Lieutenant Linderin, dermalen bey Mstr. Leyer Indiennendrncker beym Riechemer-Thor sind junge fette Gäns in billigem Preis zu haben.","N",1,32216,1779-01-07,6,4,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/366,3721,1526,330/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t4","22. Bey Frau Hug Mezgerin an der Greifengaß sind schöne Spanferckel in billigem Preis zu haben.","N",1,32216,1779-01-07,6,5,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/361,4051,1531,243/full/0/default.jpg","","",,,,,,,,"saleoffer"
"temp-1779-006-005","23. Bey Hrn. Daniel de Robert Mii am Rindermarckt sind extra frische grosse Kastanien in billigem Preis zu haben.","N",1,32216,1779-01-07,6,6,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/371,4294,1521,122/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/32222_0000/1927,573,1562,188/full/0/default.jpg","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t7","24. Zur Blumen ist angekommen Gottfried Gürtler und verkauft Böhmische Trinckgläser von allerhand Sorten, wie auch Salzbüchslein, Bouteilles für Eßig und Baumöl, wie auch Schlesinger Faden und Spinnal.","N",1,32216,1779-01-07,6,7,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,761,1562,481/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t8","25. Eine Behausung an der Udengaß, mit 3 Stuben, 3 Kammern, und ; Estrig, ; ablaufende Wasserstein, und braven Keller weshalb sich bey Mstr. Michael Mazinger Leinweber anzumelden.","N",1,32216,1779-01-07,6,8,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,1242,1562,401/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t9","26. Bey Hrn. J. J. Erlacher Jgr. bey der Rheinbruck ist aus Mangel Plazes in Commißion guter 74ger weisser Wein à 7 N. Thaler der Saum, auch Ohmenweis zu haben.","N",1,32216,1779-01-07,6,9,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,1643,1562,415/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t10","27. Eine wohlconditionirte Berline-coupee, dienlich auf Reisen, mit soviel als neuen Rädern, Glaces, und Cramoisinroth gefütert; Item ein noch sauberer Rennschlitten samt Bild und Geschäll, und ist sich deshalb bey Hrn. David dem Sattler am Rindermarckt anzumelden.","N",1,32216,1779-01-07,6,10,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,2058,1562,563/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t11","28. Ein Stucklein voll von 20 Saum weissen 76 und 77ger Margräferwein, wo möglich samethaft aus Mangel Plazes in billigem Preis, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32216,1779-01-07,6,11,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,2621,1562,406/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t12","29. Bey Mstr. Johannes Bieler dem Hufschmidt ist ein gan; neuer Schaisen-Schlitten mit Winden, sauber ausgearbeitet in billigem Preis zu haben.","N",1,32216,1779-01-07,6,12,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,3027,1562,319/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t13","30. Wo aller Gattung schöne und gute, neue und alte, rothe und weisse Landweine in billigem Preis zu haben, ist im Berichthaus zu erfragen.","N",1,32216,1779-01-07,6,13,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,3346,1562,324/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t14","31. Ein soviel als neuer Rennschlitten, mit Karmosinrothem Plüsch garnirt, samt einem gan; neumodischen Geschirr mit extra guten Rollen garnirt; allenfals wäre das Geschirr einzeln zu haben, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,6,14,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,3670,1562,487/full/0/default.jpg","","",,,,,,,,"saleoffer"
"97ef74c1-7113-503c-b4b2-c89fbaca5d21/t15","32. Im Gasthof zum Kopf stehen zwey gute Zug-Pferdte in billigem Preis zu verkaufen.","N",1,32216,1779-01-07,6,15,2,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32222_0000/1927,4157,1562,236/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t0","33. Ein schöner Talar, mit Fuchs-Pelz gefütert, und rothem Berocan überzogen, in billigem Preis, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,1,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/311,636,1561,327/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t1","34. Bey Herrn Joh. Jal. Flick Buchhändler auf dem Fischmarckt ist zu haben : Ein Schärfgen auf den Altar des Vaterlands geleget, von H. H. Füßli, 8. 778. fl. 1. Eschers (Heinr.) Synodal-Rede über einige Merkmale eines guten und blühenden Kirchen- und Religions-Zustands bey einem Volck, 8. 778. kr. 8. Allgemeines Künstler-Lexicon, oder: kurze Nachricht von dem Leben und den Werken der Mahler, Bildhauer, Baumeister, Kupferstecher, Kunstgiesser, Stahlschneider, ꝛc. ꝛc. fol. 779. fl. 8. Verbesserungsvorschläge Cvermischte ) und freye Gedanken über verschiedene, den Nahrungszustand, die Bevölkerung und Staatswirthschaft der Deutschen, betreffende Gegenstände, zweyter fl. 1. kr. 30. Band, compl. 8. 1778. Auch sind beyde Bände à 3 fl. zu haben.","N",1,32216,1779-01-07,7,2,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/311,963,1561,1515/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t2","35. Ein Stock unberegnetes Heu von einer ungewässerten Matten, in billigem Preis, überhaupt oder beym Zentner, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,3,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/316,2478,1556,346/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t3","Hingegen wird zu kaufen begehrt:","N",1,32216,1779-01-07,7,4,3,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/316,2824,1556,214/full/0/default.jpg","","",,,,,,,,"saledemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t4","1. Man verlangt zween 3beinige Schumacher-Stühl, der Liebhaber ist im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,5,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/326,3038,1546,269/full/0/default.jpg","","",,,,,,,,"saledemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t5","2. Es sucht jemand eine gute Waag, darauf man 25 Pfund wägen könnte, der Liebhaber ist im Berichthaus ohnentgeltlich zu erfragen.","N",1,32216,1779-01-07,7,6,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/326,3307,1546,316/full/0/default.jpg","","",,,,,,,,"saledemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t6","3. Man verlangt eine soviel als neue superb gemahlte und vergoldete Schaisen zu zwey Pläzen und mit ; Gläsern zu 2 Pferdten mit Sammet oder Plüsch gefüetert, gilt gleich, was Farb, nur nicht roth inwendig, der Liebhaber ist im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,7,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/331,3623,1541,488/full/0/default.jpg","","",,,,,,,,"saledemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t7","4. Man begehrt ein noch sauberes tüchenes Kleid für einen 12jährigen Knaben, der Liebhaber ist im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,8,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/316,4111,1556,270/full/0/default.jpg","","",,,,,,,,"saledemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t8","Es wird zum Ausleihen offerirt:","N",1,32216,1779-01-07,7,9,3,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,652,1597,213/full/0/default.jpg","","",,,,,,,,"lendoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t9","1. Eine Schmidte zu Inzlingen, samt Krautund Grasgarten und Schmids-Geschirr, auf ein oder mehrere Jahre, gegen billigen Zins zu verleihen, weshalb sich bey Paul Meyer allda anzumelden.","N",1,32216,1779-01-07,7,10,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,865,1597,412/full/0/default.jpg","","",,,,,,,,"lendoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t10","2. Ein heiteres Losament an der Gerbergaß von Stuben, Alekofen, Sommerhaus, Kuchin und Kammern, ablaufenden Wasserstein, alles auf einem Boden, ferner eine Holzkammer, auf Faßnacht-Fronfasten zu beziehen, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32216,1779-01-07,7,11,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,1277,1597,555/full/0/default.jpg","","",,,,,,,,"lendoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t11","3. Ein Losament in der Aescher-Vorstadt, ebenes Fueßes an wenig und stille Leut auf Faßnacht zu beziehen, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,12,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,1832,1597,326/full/0/default.jpg","","",,,,,,,,"lendoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t12","4. An der untern Klyby sind einige Losamenter gleich oder auf künftigen Sommer mit oder ohne Meubles, Monat- oder Jahrweis zu verleihen.","N",1,32216,1779-01-07,7,13,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,2158,1597,320/full/0/default.jpg","","",,,,,,,,"lendoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t13","5. Ein hinderes Losament an der Freyenstraß von einer Stuben, Kuchin mit ablaufendem Wasserstein und Kammern, samt Plaz zum Holz und im Keller, auf Faßnacht zu beziehen, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,7,14,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,2478,1597,431/full/0/default.jpg","","",,,,,,,,"lendoffer"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t14","Hingegen wird zu entlehnen begehrt.","N",1,32216,1779-01-07,7,15,3,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,2909,1597,144/full/0/default.jpg","","",,,,,,,,"lenddemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t15","1. Es sucht jemand einen bequemen Plaz mit kommoder Zufuhr in der kleinen Stadt für ein Magazin, solte aber ein hohes Thor zur Einfahrt haben, bey Hrn. Munzinger an der Greifengaß zu erfragen.","N",1,32216,1779-01-07,7,16,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,3053,1597,427/full/0/default.jpg","","",,,,,,,,"lenddemand"
"fbfaece1-d2c3-56d3-a417-f3aa8c4889b0/t16","2. Man sucht, wo möglich in der Gegend der Steinen- oder Aescher-Vorstadt für eine Wittfrau ein Losament von einer Stuben, Alekofen, oder Nebenkammer, mit einem Dielenboden, samt ein paar andern Kammern, Plaz zum Holz und im Keller für etliche Jahre auf Faßnacht-Fronfasten zu entlehnen; der Liebhaber ist im Berichthaus ohnentgeltlich zu erfragen.","N",1,32216,1779-01-07,7,17,3,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32223_0000/1898,3480,1597,789/full/0/default.jpg","","",,,,,,,,"lenddemand"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t0","Kost, Information und Bedienungen werden angetragen und begehrt:","N",1,32216,1779-01-07,8,1,4,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/435,672,1524,261/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t1","In E. E. Haus allhier, wo nur ein Herr und eine Frau ist, wird eine Stubenmagd begehrt, auf deren Treu man sich verlassen könnte, im Berichthaus ohnentgeltlich zu erfragen.","N",1,32216,1779-01-07,8,2,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/435,933,1524,431/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t2","2. Man verlangt einen starken jungen Menschen von 18 à 24 Jahren, in eine Band- Fabricke zu aller Arten Arbeit ohne Ausnahm, gilt gleich, er seye Burger oder Landskind, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,3,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/435,1364,1525,408/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t3","3. Eine hiesige Burgerstochter begehrt in ein E. Haus als Stuben- oder Kindsmagd oder Köchin zu alten Leuten unterzukommen, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,4,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/436,1772,1525,324/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t4","4. Auf ein Lehen eine Viertelstund von der Stadt, da für 6 à 8 Küh Sommer- und Winterung geung wäre, wird ein Lehenmann begehrt; könnte gleich eintreten, wurde auch Fucter genug bis in Heüet finden, allda zu verfüetern, das mehrere ist im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,5,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/437,2096,1526,557/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t5","Zwey ehrbare Töchtern aus einem guten, Haus in Kollmär wünscheten allhier in E. Häusern, zu allen Hausgeschäfften sich brauchen zu lassen, unterzukommen, sie können dentsch und französisch reden, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,6,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/439,2653,1526,492/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t6","6. Man verlangt, je eher je lieber in ein hiesiges E. Haus eine Untermagd ab der Landschafft, die Nähen oder Spinnen und im Garten arbeiten kan, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,7,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/441,3145,1526,393/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t7","7. Eine jäuberliche Weibsverson offerirt ihre Dienste in E. E. Haus als Säugamme, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,8,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/443,3538,1525,252/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t8","8. Ein Knab von 16 Jahren offerirt als Lackay so hald möglich einzutreten, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,9,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/444,3790,1525,237/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t9","9. Wenn jemand Schrifften, Rechnungen, oder andere Sachen, es sey in deutsch, lateinischer, italjänischer oder französischer Sprach, sauber und aufs korrecteste kogeren lassen wolte, kan die Person im Lerichthaus ohnentgeltlich erfragen, wenns geheime Sachen wären, so konnte man sich auf die vollkommenste Verschwiegenheit verlassen.","N",1,32216,1779-01-07,8,10,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/445,4027,1526,419/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/32224_0000/2014,590,1542,343/full/0/default.jpg","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t11","10. Ein Mann von guter Aufführung hat noch einige Stunden, in der französischen und lateinischen Sprache, als auch in der Schön-Schreibkunst zu verwenden, im Berichthans ohnentgelitlich zu erfragen.","N",1,32216,1779-01-07,8,11,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/2014,933,1542,419/full/0/default.jpg","","",,,,,,,,"labourinfo"
"c3c425f5-4797-5c6f-becd-0751306a9adb/t12","11. Ein junger Mensch von Kollmar, wunschete als Lackay oder in ein Wirtshaus als Keller, als worin er schon gedient, unterzukommen; er kan deutsch und französisch, im Berichthaus zu erfragen.","N",1,32216,1779-01-07,8,12,4,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/32224_0000/2014,1352,1542,412/full/0/default.jpg","","",,,,,,,,"labourinfo"
