"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t18","5. Man offerirt für junge Knaben eine Kost, züsambt getreuer Underweisung in Sprachen, Geographia; Historia; &c.","N",1,22576,1732-01-01,2,18,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,998,2049,249/full/0/default.jpg","",,,,,,,,,"othernews"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t19","6. Auff Begehren eines krancken Herrn hat man im Bierhauß der Mindern Stadt frisches October-Bier gemacht, dahero man auch allda frische Bierhefe haben kan.","N",1,22576,1732-01-01,2,19,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,1247,2049,261/full/0/default.jpg","",,,,,,,,,"othernews"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t20","7. In dem Adresse - Contor ist zu haben: Der Prötestierenden Salzburgeren Supplication an die des Heil. Römischen Reichs Evangelischer Churfürsten, Fürsten und Ständen, zu gegenwärtiger Reichs - Versamlung, Bevollmächtigte, Fürtreffliche Rathe, Bottschaffter und Gesandte; das Exemplar à 1. ß. Wie auch eine Beschreibung deren nach Regenspurg von Landgericht zu Landgericht auß Zehen Gemeinden gelieferten Saltzburgischen Burger-Baueren des Evangelischen Glaubens halben. Das Stuck umb gleichen Preiß.","N",1,22576,1732-01-01,2,20,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,1508,2049,699/full/0/default.jpg","",,,,,,,,,"othernews"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t21","3. Es ist allhier angelangt ein Holländischer Mahlerey- und Schilderey-Händler, welcher mit einer grossen Quantität Holländisch- und Niederländischen zierlichen Gemählden versehen, und die Herren Liebhabere gantz wohl und billich accommodieren wird, Es hat derselbe seinen Verlag auf E. E. Zunfft zun Kauffleüthen, und gedencket sich nur eine kurtze Zeit allhier auffzuhalten, dahero die Herren Käuffere in Zelten sich bey ihme zu versehen belieben möchten.","N",1,22576,1732-01-01,2,21,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,2207,2049,637/full/0/default.jpg","",,,,,,,,,"othernews"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t22","9. In dem Adresse - Contor kan und wird Jederman, und zwar ohne den sonst gewohnlichen Tar, Nachricht und Anweisung gegeben werden, wo eine Parthey excellenter Haber in raisonnablem Preiß zu verkauffen seye, darvon man 10. 20. 30. 100. oder mehr Säck nach Belieben haben kan.","N",1,22576,1732-01-01,2,22,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,2844,2049,407/full/0/default.jpg","",,,,,,,,,"othernews"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t23","10. Herr Georg Müller der Strumpffwäber, welcher in Renovir- und Accommodirung der Strümpffen seines gleichen wenig hat, und deßthalben fast bey jedermann schon bekandt ist, thut hiemit zu wüssen , daß er diese Fronfasten sein Losament abgeändert, und dermahlen an dem Todtengäßlein neben dem Sessel logiere.","N",1,22576,1732-01-01,2,23,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,3251,2049,479/full/0/default.jpg","",,,,,,,,,"othernews"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t24","Es ist ferner zu verkauffen:","N",1,22576,1732-01-01,2,24,,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,3730,2049,106/full/0/default.jpg","",,,,,,,,,"saleoffer"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t25","1. Ein Feldbethlein so man zusammen legen kan.","N",1,22576,1732-01-01,2,25,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,3836,2049,94/full/0/default.jpg","",,,,,,,,,"saleoffer"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t26","2. Eine Tannerne Bethstatt mit einer gespannten, Rahme von Zwilch.","N",1,22576,1732-01-01,2,26,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,3930,2049,206/full/0/default.jpg","",,,,,,,,,"saleoffer"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t27","3. Ein Schreib-Pult, daran drey Persohnen zus gleich sitzen und schreiben können, sambt dem Tisch.","N",1,22576,1732-01-01,2,27,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,4136,2049,194/full/0/default.jpg","",,,,,,,,,"saleoffer"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t28","4. Guter rother Languedocker-Wein, die Bouteille umb einen halben Gulden.","N",1,22576,1732-01-01,2,28,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,4330,2049,213/full/0/default.jpg","",,,,,,,,,"saleoffer"
"c6f4b62d-53d8-5728-8222-029a8ad99098/t29","Hingegen begehrt man noch zu kauffen: Einen sauberen Nußbäumernen recht komblichen Schreibtisch-","N",1,22576,1732-01-01,2,29,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22578_0000/2652,4543,2049,213/full/0/default.jpg","",,,,,,,,,"saleoffer"
