id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
2d3717a7-6b19-5571-8576-e47aa7551c77/t10,N,1,27537,1767-01-01,3,11,1,FALSE,FALSE,,,10. In der Sternen-Mühle sind eine Parthey zweyjährige Nuß in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/27540_0000/361,3968,1526,147/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t11,N,1,27537,1767-01-01,3,12,1,FALSE,FALSE,,,"11. In dem allhiesigen grossen Spittal ist einel Parthey alter weisser und rother Wein alle Mitwochen und Freytage in billigem Preis und gegen baarer Bezahlung, auch in beliebiger Menge davon zu haben; anbey aber allein vor dem Faß, und nicht durch abzugebende Muster zu versuchen.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/360,4115,1527,212/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/27540_0000/1912,1251,1532,423/full/0/default.jpg","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t13,N,1,27537,1767-01-01,3,13,1,FALSE,FALSE,,,12. Bey Mr. ß Od V Postmeister in Hüningen sind 4 à 500 fast neue leere Kornsäcke in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/27540_0000/1912,1674,1532,239/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t14,N,1,27537,1767-01-01,3,14,1,FALSE,FALSE,,,"13. Ungefehr 14 Saum guter alter 6s. weisser Wein, der Saum à 12 lb; aber weniger als ein Saum wird nicht gegeben, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/1907,1913,1537,314/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t15,N,1,27537,1767-01-01,3,15,1,FALSE,FALSE,,,"14. Eine noch sehr gute Schnür-Brust für eine Person von ungefehr 20 Jahren, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/1912,2227,1532,240/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t16,N,1,27537,1767-01-01,3,16,1,FALSE,FALSE,,,15. In der Domprobstey sind wiederum gute fette Hüner in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/27540_0000/1912,2467,1532,159/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t17,N,1,27537,1767-01-01,3,17,1,FALSE,FALSE,,,"16. Bey Mr. VIN0ß. Nò R controsseur des Postes zu Hüningen sind, sowol in Pieces als Feuilleties, extra gute unverfälschte Burgunder-Weine in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/1912,2621,1532,289/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t18,N,1,27537,1767-01-01,3,18,1,FALSE,FALSE,,,"17. Joh. Arndts Sonntägl. Evangelien mit zierlich schönen Merianischen Kupfern à 10 lb. Herlibergers Topographie von der Schweiz, ebenfalls mit sehr schönen und vielen Kuprerstichen à 1 Louisdor, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/1912,2910,1532,484/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t19,N,1,27537,1767-01-01,3,19,1,FALSE,FALSE,,,"18. Ein Stuck extra fein geblaicht 6 Viertel breites wie auch ein dito rohes Stuck Tuch, von beyden nach Belieben oder samethaft in billigem Preis zu haben, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/1907,3394,1532,389/full/0/default.jpg","","","","","","","","","",saleoffer
2d3717a7-6b19-5571-8576-e47aa7551c77/t20,N,1,27537,1767-01-01,3,20,1,FALSE,FALSE,,,"19. Im Berichthaus sind zu sehen und in Commißion in billigem Preis zu haben: Einige Stuck sogenannten: Batavia, schwar; und weiß, roth und weiß und grün und weiß, quadrillirt, dienlich zu Frauenzimmer-Kleidern, das Stuck haltet 10 Stab, und gibt zwey zwey solche Kleider, wäre auch sehr schön zu Halstüchern.",,"https://iiif.avisblatt.freizo.org/image/27540_0000/1912,3783,1532,563/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/27541_0000/414,468,1502,184/full/0/default.jpg","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t1,N,1,27537,1767-01-01,4,1,2,FALSE,FALSE,,,"19. Etwann 20 Saum guter weisser Margräfer Tiüiger-Wein de An. 1765. à 5 N Tolr. nach Belieben davon zu haben, doch wird man nicht weniger als ein Führling geben; wo aber aller samethaft genominen, würde man auch im Preis etwas billiger seyn, im Berichthaus ohne Entgeldt zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/404,652,1512,568/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t2,N,1,27537,1767-01-01,4,2,2,FALSE,FALSE,,,"20. Wo ein Meisterstuck von einem Schloß zu einer Cassa, etliche saubere Reiß-Coffres , noch brauchbare Führling-Faß, und ein Creuzstock mit s nöch gut conditionirten Fenster- Flügeln zu haben, ist im Betichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/394,1220,1522,492/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t3,N,1,27537,1767-01-01,4,3,2,FALSE,FALSE,,,"21. Im Bischoffischen Buchladen ist zu haben: Hofmanni Lexicon universale, Lugd. Bat. IV. Tomi. a fl 12. Liceti de Lucernis antiquorum, Utini 1652. c. fig. liber rariss. à fl 6. Diese beyde in Pergament. Allgemeine Welt-Historie, Halle 1745. X XX. Theile und VI. Theile Zusätz, zusammen 36 Bänd, complet bis auf diese Zeit, in Engl. Band, à fl 144. Die guten Würkungen des Kranken-Beths bey dem merkwürdigen Ende einiger Sterbenden, 4. 5. 6tes als letstes Stuck, à 24 xr. Es sind auch noch complete Eremplar davon vorhanden. Das sowohl bekannt als beliebte Kochbuch ist gleichfaus daselbst wieder angelangt und à fl 1- 12 xr. zu haben Wie auch Brastbergers vollständiger Predigt-Jahrgang uber die Sonn- und Feyrtägl. Evangelien ingleichem über die Paßions-Geschichte unsers Heylands nebst einigen Casus-Predigten, 4to. a fl 2.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/394,1712,1522,1717/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t4,N,1,27537,1767-01-01,4,4,2,FALSE,FALSE,,,"22. Im Berichthaus ist wiederum von dem be- . kannten Engl. Zahnpulver, wie auch 2 goldene, eine rofache und eine ofache Ketten, eine goldene Repetier-Uhr, wie auch von dem halb- und ganz seiden Zeug in Commißion zu haben.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/404,3429,1512,502/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t5,N,1,27537,1767-01-01,4,5,2,FALSE,FALSE,,,"23. Eine sammete Banjolette, ein Paar ditol Strasburger-Handschuh und ein Kragen von- Caffen, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/399,3931,1517,339/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t6,N,1,27537,1767-01-01,4,6,2,FALSE,FALSE,,,"24. Ein grosser eicherner Werkbank samt Fueß für einen Schrosser, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,463,1528,249/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t7,N,1,27537,1767-01-01,4,7,2,FALSE,FALSE,,,"25. Ein halb Dutzend moquetene Sessel mit gefütterten Lehnen, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,712,1528,154/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t8,N,1,27537,1767-01-01,4,8,2,FALSE,FALSE,,,"26. Bey Hrn. Flick Buchbinder sind die Schreib- Calender, wo man zwischen jeden Tag schreiben kan, angelangt und in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,866,1528,319/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t9,N,1,27537,1767-01-01,4,9,2,FALSE,FALSE,,,"27. Wo schwarze lacquirte Laidstecken zu haben, ist im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,1185,1528,154/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t10,N,1,27537,1767-01-01,4,10,2,FALSE,FALSE,,,"28. Bey Hrn. Samuel Geßler dem vordern Clingenthal-Müller ist wiederum eine Parthey frisch gemahlenes Krüsch zu haben, das reine à 18 Batzen, das grobe à 12 Btz. und das Grieß-Krusch à 16 Btz. der Sack.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,1339,1528,388/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t11,N,1,27537,1767-01-01,4,11,2,FALSE,FALSE,,,"29. Bey Hrn. Friedrich Burkhardts sel. Erben zum Lämmlein auf der Eisengaß sind auf machende Bestellung von denen hier schon bekannten Tapisseries d'Aubisson zu haben, auch Muster davon an Sesseln von gleicher Tapezerey zu sehen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,1727,1528,473/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t12,N,1,27537,1767-01-01,4,12,2,FALSE,FALSE,,,"30. Bey Frau Wittib Dienast auf dem Fisch- Markt sind schöne frische Balchen, wie auch schöne neue Mollifisch in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1936,2200,1533,308/full/0/default.jpg","","","","","","","","","",saleoffer
61f101e2-798b-5ac9-8dd7-bacc7ad85fc6/t13,N,1,27537,1767-01-01,4,13,2,FALSE,FALSE,,,"31. Bey M. Joh. Jakob Schäfers sel. Wittib und Sohn sind nebst ihrem schon seit etlichen Jahren wohl bekannten Sigel War und schöner schwarzen Dinten annoch zu haben: Erstlich: Eine kostbare Magen-Essenz, welche allen verlornen Appetit zu Speis und Trant durch GOttes Guade wiederum zurechtbringen thut; Sonderheitlich ist diese Essenz für das Bauch-Grimmen und Rühr eine so kostbäre Medicin, welche die E. Leute, so die Probe davon gemacht haben, nicht genugsam loben können. 2 Eine Brandlöschung, welche allen Brand in einer Geschwinde heilet, so man sich nur damit waschen thut. 3) Ein Oel für die sogenannte Winter-Gefrist, welches im Stande ist die grösten Löcher an Händen und Fussen in 2 oder 3 Tagen von Grund aus zu heilen. 4) Eine kostoare Salbe für die so beschwärlichen und sehr schmerzhaften Aegersten- oder Hüner-Augen, welche dieselben in Zeit von 8 Tagen ohne daß man nur einen Schnidt daran thun darf, völlig tödtet. 5) Ein 5) Ein grüner Haupt-reinig nder und den Schwindel benehmender Schnupf-Taback. 6 Haben sie auch noch etwelche Maaß sußes Kirschwasser. Anbey lassen sie sich denenjenigen Ehren-Leuten, so bis dato bey ihnen zugesprochen, und ihnen ihre Nahrung gern geholfen haben vermehren, fernerhin bestens empfohlen seyn; denjenigen aber, die ohngefehr ein Mißtrauen darein setzen möchten, offeriren sie alles ohne Geld, bis sie die Probe davon gemacht haben. Auch offerirt gemeldter Sohn, wie ehedessen und zu andern Zeiten, seine Dienste in Eintreibung der Schulden oder andern Commißionen auf dem Land, er wird sich allezeit befleissen seine Geschäfte so auszurichten, daß jedermann mit ihme werde zufrieden seyn. Sie werden sich auch in allen obgemeldten Dingen der Billigkeit befleissen; Sie wohnen dato in der Aescher-Vorstadt bey dem innern Sodbrunnen.",,"https://iiif.avisblatt.freizo.org/image/27541_0000/1941,2508,1528,1797/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/27542_0000/232,608,1552,1575/full/0/default.jpg","","","","","","","","",saleoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t1,N,1,27537,1767-01-01,5,1,3,FALSE,FALSE,,,"32. Ein der besten Weibersitzzen im grossen Rost zu St. Peter gegen der Kanzel uber, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,2183,1552,261/full/0/default.jpg","","","","","","","","","",saleoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t2,N,1,27537,1767-01-01,5,2,3,TRUE,FALSE,,,Hingegen wird zu kaufen begehrt:,,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,2444,1552,191/full/0/default.jpg","","","","","","","","","",saledemand
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t3,N,1,27537,1767-01-01,5,3,3,FALSE,FALSE,,,"1. So jemand von Eisen oder Kupfer ein oder zwey Künstöfelein-Blech, ein stürzen Ofen. Rohr-Thürlein, eiserne Stubenofen -Thürlein, und eiserne Bocks Hörnlein, um etliche Thüren zu beschlagen hätte, kan im Berichthaus einen Liebhaber erfragen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,2635,1552,486/full/0/default.jpg","","","","","","","","","",saledemand
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t4,N,1,27537,1767-01-01,5,4,3,FALSE,FALSE,,,"2. Man begehrt in einen Specier-Laden eine gute grosse Pfeffer-Mühle, der Liebhaber ist im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,3121,1552,236/full/0/default.jpg","","","","","","","","","",saledemand
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t5,N,1,27537,1767-01-01,5,5,3,FALSE,FALSE,,,"3. Man begehrt einen saubern eichernen oder nußbaümernen Schreibtisch, der Liebhaber ist im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,3357,1552,236/full/0/default.jpg","","","","","","","","","",saledemand
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t6,N,1,27537,1767-01-01,5,6,3,FALSE,FALSE,,,"4. Man verlangt eine accurate Gewicht-Uhr, die 8 Tag geht, Viertel und Stunden schlagt und zeigt und repetirt, der Liebhaber ist im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,3593,1552,326/full/0/default.jpg","","","","","","","","","",saledemand
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t7,N,1,27537,1767-01-01,5,7,3,TRUE,FALSE,,,Es wird zum Ausleihen offeriert:,,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,3919,1552,206/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t8,N,1,27537,1767-01-01,5,8,3,FALSE,FALSE,,,"1. Bey Hrn. Schilling dem Weinmann in der Spalen-Vorstadt sind zwey kommliche Losamenter, das vordere ebenes Fußes, gleich nach Belieben, das hintere aber am Platzgäßlein auf Faßnacht-Fronfasten zu beziehen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/232,4125,1552,266/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/27542_0000/1809,583,1527,170/full/0/default.jpg","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t10,N,1,27537,1767-01-01,5,9,3,FALSE,FALSE,,,"2. Bey Mstr. Emanuel Märklin am hintern Leonhardsberg ist ein heiteres Losament zu verleihen, bestehend in einer Stuben, Kammer und beschlossener Kuchin, alles aufreinem Boden, für stille Leut ohne Kinder, auf Faßnacht: Fronfasten zu beziehen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1809,753,1527,482/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t11,N,1,27537,1767-01-01,5,10,3,FALSE,FALSE,,,"3. Ein Losament hinters Rümlins-Mühle von einer Stuben, Kuchin, Estrig, Brunnen im Haus, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1804,1235,1532,316/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t12,N,1,27537,1767-01-01,5,11,3,FALSE,FALSE,,,4. Bey ankommendem Schnee ist bey Hrn. Heinrich Mosis Färber hinterm Stöcklein ein extra guter Hausschlitten in sehr biligem Preis auszuleihen.,,"https://iiif.avisblatt.freizo.org/image/27542_0000/1799,1551,1537,311/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t13,N,1,27537,1767-01-01,5,12,3,FALSE,FALSE,,,"5. Ein Weibersitzz in der Münsterkirch hinter der Kanzel rechter Hand vor den Mannen-Stühlen, man ruckt einandern, und ist sich darum bey Hrn Beckel im Ulmerhof anzumelden.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1804,1862,1532,306/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t14,N,1,27537,1767-01-01,5,13,3,FALSE,FALSE,,,"6. Ein Losament auf dem zweyten Stock, bey Hrn. Huber Steinmetz, für stille und friedsame Leut, auf Faßnacht-Fronfasten zu beziehen.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1804,2168,1532,326/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t15,N,1,27537,1767-01-01,5,14,3,FALSE,FALSE,,,"7. Ein heiteres Losament Rheinseits zu St. Alban, von Stuben und Nebenkammern, bey Mstr. Heinrich Langmesser dem Küefer.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1804,2494,1532,241/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t16,N,1,27537,1767-01-01,5,15,3,FALSE,FALSE,,,"8. Bey Hrn. Samuel Geßler dem Goldarbeiter in dem Eckhaus ganz oben an der Gerbergaß ist auf Faßnacht-Fronfasten ein kommliches und heiteres Losament zu verleihen, wie der Augenschein zeigen wird.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1804,2735,1532,391/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t17,N,1,27537,1767-01-01,5,16,3,FALSE,FALSE,,,9. Bey sich ereignendem Anlas zum Schlitten- Fahren hat Hr. Euler auf dem Heuberg einen soviel als neuen Haus-Schlitten samt Pferd und Vorreuter in billigem Preis auszuleihen.,,"https://iiif.avisblatt.freizo.org/image/27542_0000/1804,3126,1532,397/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t18,N,1,27537,1767-01-01,5,17,3,FALSE,FALSE,,,"10. Ein Losament von einer grossen Stuben, etlichen Kammern, neben dem Ziegelhof in der Rheingaß, auf Faßnacht zu verleihen, bey Mstr. Conrad Heger Strumpfweber.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1809,3523,1527,316/full/0/default.jpg","","","","","","","","","",lendoffer
c917f7ad-59bc-5aac-8008-1d17e5d403d6/t19,N,1,27537,1767-01-01,5,18,3,FALSE,FALSE,,,"11. In der Socinischen Behausung in der Malz- Gaß ist der obere Boden, bestehend in einer grossen Stuben, zwo Kammern, einer kleinen Stuben, einem Saal, einer Kuchin und Sommerhaus, samt Keller und Estrig, wie auch Platz zum Holz im Hof, darinnen ein Brunnen steht, mit oder ohne Garten, und der der daran stehenden Matten zu verleihen und jetzo gleich oder auf Faßnacht-Fronfasten zu beziehen; darum ist sich bey Hrn. Dr. Heß auf dem Fischmarkt anzumelden.",,"https://iiif.avisblatt.freizo.org/image/27542_0000/1809,3839,1527,607/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/27543_0000/374,545,1524,354/full/0/default.jpg","","","","","","","","",lendoffer
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t1,N,1,27537,1767-01-01,6,1,4,TRUE,FALSE,,,"Kost, Information und Bedienungen werden angetragen und begehrt:",,"https://iiif.avisblatt.freizo.org/image/27543_0000/379,899,1524,281/full/0/default.jpg","","","","","","","","","",labourinfo
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t2,N,1,27537,1767-01-01,6,2,4,FALSE,FALSE,,,"1. Sieur Franz Lez von Coblenz, ein Harfenist, offerirt seine Dienste, Liebhabere auf dem schönen Instrument zu spielen zu unterweisen; er ist im Gasthof zur Cronen zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27543_0000/369,1180,1534,329/full/0/default.jpg","","","","","","","","","",labourinfo
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t3,N,1,27537,1767-01-01,6,3,4,FALSE,FALSE,,,"2. Martin Müller aus dem Würtenbergischen, seiner Profeßion ein Schneider, der schon etliche Jahre als Laquay zu seiner Herrschaft bestem Vergnugen gedient, auch wohl recommendirt ist, offerirt seine Dienst in E. E Haus unterzukommen, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27543_0000/390,1509,1534,480/full/0/default.jpg","","","","","","","","","",labourinfo
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t4,N,1,27537,1767-01-01,6,4,4,FALSE,FALSE,,,"3. Ein junger Mensch von gutem Haus aus Freiburg in der Schweiz, Cathol. Religion, sucht in einen Specier-Laden allhier mit Caution und Kostgeldt unterzukommen, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27543_0000/395,1989,1529,400/full/0/default.jpg","","","","","","","","","",labourinfo
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t5,N,1,27537,1767-01-01,6,5,4,FALSE,FALSE,,,"4. Ein honneter Mensch gestandenen Alters, welcher eine saubere correrte deutsch- und fran d sische Handschrift schreibet, wünschte in einem E. Haus, wo vieles zuschreiben, mit oder orne Geniessung der Kost unterzukommen, oder daß ihme Arbeit in sein Logie anvextrauet werden möchte; an dessen Treue - Verschwigenheit, Fleiß und Erarctität nur gar nicht zu zweifeln, sondern sich darauf gänzlich zu verlassen ist. Das Weitere ist im Berichthaus gratis zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/27543_0000/400,2389,1524,884/full/0/default.jpg","","","","","","","","","",labourinfo
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t6,N,1,27537,1767-01-01,6,6,4,FALSE,FALSE,,,"5. Mr. P ß. TITaT, Muitre de la Langue francoise, der aber auch deutsch und lateinisch versteht, offerirt seine Dienste in Unterweisung der Jugend in der franzosischen Sprach, er logirt im obern Collegio.",,"https://iiif.avisblatt.freizo.org/image/27543_0000/400,3273,1524,389/full/0/default.jpg","","","","","","","","","",labourinfo
34774530-0dba-5c7a-aeb6-c9b1bbf18f38/t7,N,1,27537,1767-01-01,6,7,4,FALSE,FALSE,,,"6. Es offerirt ein jnnger verheuratheter Mann aus dem Baselgebieth, der schon 12 Jahr allhier in Diensten gestanden und sein gutes nttestatum zeigen kan, allhier für Hausknech: oder sonsten bey einem Herrn in einen Laden oder auch auf Reisen gebrauchen zu lassen, er kan wohl schreiben und lesen, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/27543_0000/400,3662,1524,665/full/0/default.jpg","","","","","","","","","",labourinfo
